label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2529726926	2786988551	2787066497	2020-09-25	FR	1	0		0	1330598	193											FR			1518613294	[2529719021]	NLRD51962443	8720205159601							
2249090289	2410293968	2410317601	2020-09-25	CH	0	1		0	1330598	144	Mobile	iOS	6	other		ca3c2be44f2d5799af3a0ad25832a54f848f3018f39dcdfd0c8677a12410dd20	1226				CH	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	1330598	144	Mobile	iOS	1	other		148d533c0f843ab670ab24a7b9e8c0f0cf3475e551c1bb798b5250f02365741d	94600				FR	Student Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	5
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	1330598	144	Mobile	iOS	144	other		63bc91c486e70b51cc57e6e9ef8e8d22b0a9cedea27af1d4142cf8297fe8de99	97111				FR	Individual Introductory	OFFER	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	1330598	144	Mobile	iOS	0	other		2450e5babb03cc6666c25b313e1c2aa466a217619923d0168f78340e5e67794f	97128				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	1330598	144	Mobile	iOS	10	other		f0c45088a82d8aa1fdfd4d31f9dc21587ec01935afb4917ab87239cb2c50ed3d	21200				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2489685410	2429833467	2429874604	2020-09-25	FR	0	1		0	1330598	83	Mobile	iOS	0	other		c35d35adab8f39b88095bc3d72217823c4ff6cc66a734521703ed14a05e8327e	78280				FR	Individual Monthly	PAID	1499342700	[2429832459]	NLRD51967190	8720205102003					0	0	0
2489685410	2429833467	2429904488	2020-09-25	FR	0	1		0	1330598	74	Mobile	iOS	74	other		9fd6fbbd8f6460e9952e79dfde75db5211ccd885ce5613c8f155578e464bbf99	97200				FR	Individual Monthly	PAID	1499342916	[2429832459]	NLRD51967192	8720205102003					0	0	0
2489685410	2429833467	2429936790	2020-09-25	FR	0	1		0	1330598	116	Mobile	iOS	1	other		c35d35adab8f39b88095bc3d72217823c4ff6cc66a734521703ed14a05e8327e	78280				FR	Individual Monthly	PAID	1499342924	[2429832459]	NLRD51967550	8720205102003					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	93	other		5e66598981aa7cc7eb03212cda8ca56d0d8c9ff37c554fc5c84be0bcff8bf0e6	97112				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	199	other		55a53fa6453d6f6211d47f8cb063f08325c61b78626fc7adc86aca72f52d18a4	31400				FR	Individual Monthly	Discounted Promo 1	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	2	other		26ae6aca5c0d0a23bb7c07ff7df31d3ea59969036cac221c6989afbd7f473546	94320				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	0	other		add2ec8c97ddecf63b1d2307c75c587b037eaef484cf2076c77e7200a4b676b1	94320				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	1	other		7e48b0d3b4c33f933c12483282b3bec2e083624def392c1fabb87f03f725af88	95480				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	63	other		c133de4a42f0737ab97292d85f5675433fc0b425752af3d12ce2b998409c34e1	97231				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	199	other		cb2bce9cb4a6d7319f445490b3bec733a529e615954c24a01bf21c75bf69a382	97229				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	94	other		26fdb487d357a498455dd79786655a0cc936c01a5e58fbe026483c43ca79d3e8	97200				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	100	other		32bec88af02a9aedb6e000e315b23e76d1f873aa5e8a8262d3cc8b1ed8067e89	78560				FR	Family Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	199	other		1a6ce5bb5d842a4dda6eb7a90fea3386f203c9cc58cf4bc2256a8c3895220330	97111				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	0	other		7e48b0d3b4c33f933c12483282b3bec2e083624def392c1fabb87f03f725af88	95480				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	66	other		afc9348e1ed7809747a75d6bf20b7a847e31011d36f73c367565189aa35ac517	97170				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-25	FR	0	1		0	1330598	198	Mobile	iOS	199	other		80306b83ae3ac6bdce6f790d7289de32e2a8ce72daf1ce1f79070a1e0acc7894	38000				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
