label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
3038569475	3038569477	3038569604	2020-09-24	MX	0	1		0	99268	311	ALEXA		311	ARTIST	B06ZYMD9JP	amzn1.account.AG37U6FHFLHCHO5TE722PWGMTXIA						Individual All Devices Monthly		B08GRY1GGP	[3038569464]	NLRD51962113	8720205151223			false				
3030208542	3076384321	3076384376	2020-09-24	FR	0	1		0	99268	66	MOBILE		61	ALBUM	B08HR9VCK9	amzn1.account.AGSWPN67DZR4WDNMF2OJYIV3QYCA						90 day free trial		B08HR6FXZS	[3030208429]	NLRD51962075	8720205150851			true				
3030208542	3076384321	3076384376	2020-09-24	FR	0	1		0	99268	66	MOBILE		46	ALBUM	B08HR9VCK9	amzn1.account.AGSWPN67DZR4WDNMF2OJYIV3QYCA						90 day free trial		B08HR6FXZS	[3030208429]	NLRD51962075	8720205150851			true				
2512423456	2588892415	2588914813	2020-09-24	US	0	1		0	99268	208	MOBILE		36	SONGS		amzn1.account.AEKKFHVAC64OCNBP2D55SQELEPDQ	10550					Family All Devices Monthly		B086T2WPYQ	[2426599648]	NLRD51962884	8720205102829			false				
2512423456	2654202086	2654202634	2020-09-24	FR	0	1		0	99268	193	MOBILE		193	USER_PLAYLIST	913b2121-5b3a-4d81-9f49-d7ed65210080	amzn1.account.AGKCASHBCOBA4ZKKZ3CJSSIPCRUA	91140					Individual All Devices Monthly		B087QC9ZP3	[2426599648]	NLRD51962980	8720205154286			true				
2512423456	2898651142	2898685213	2020-09-24	FR	0	2		0	99268	210	MOBILE		210	AUTO_PLAYLIST	RECENTLY_PLAYED_SONGS	amzn1.account.AEH3S6NJTSPMPWRHPWQLYASXFIJA	95660					90 day free trial (Hi Res)		B08D3PKV8K	[2426599648]	NLRD51962377	8720205159335			true				
2512423456	2898651142	2898684132	2020-09-24	FR	0	1		0	99268	164	MOBILE		70	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false				
2512423456	2898651142	2898684132	2020-09-24	FR	0	1		0	99268	164	MOBILE		164	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false				
2512423456	2898651142	2898684132	2020-09-24	FR	0	1		0	99268	164	MOBILE		160	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false				
2512423456	2898651142	2898684132	2020-09-24	FR	0	1		0	99268	164	MOBILE		104	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false				
2512423456	2898651142	2898684701	2020-09-24	FR	0	1		0	99268	216	MOBILE		52	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QS7XV	[2426599648]	NLRD51962375	8720205159335			false				
