label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2529726926	2786988551	2787056397	2020-09-23	FR	1	0		0	1330598	200											FR			1518613285	[2529719021]	NLRD51962439	8720205159601							
2512423456	2855611457	2855821506	2020-09-24	CH	1	0		0	1330598	193											CH			1522058595	[2426599648]	NLRD51962634	8720205159182							
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	144	other		8a59120c78b69255bca13c4d6f7ed4130fa7c5ac9478b46b56c934a790b36cc7	97114				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	144	other		269003e5fba14dbf263b45c9715b72075a23c6973866829f5fee8c49b4eebfc0	97131				FR	Individual Introductory	OFFER	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	5
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	5	other		b26775d2e380f075da6239c63a9e619a2d6d5f503e4a40e1c17b6e3fbdea70d5	97180				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	5
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	144	other		0870b0152c1efd019b5cfad1c18f4cf3c0e8eb68ec9e3978e06b998db967be1c	91480				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	144	other		2a5e676e056941c841b0d3edbd5945324d0c69a78852e2837492f12f15ae90eb	27140				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	3	other		d44ad9bad8875ec15e7175452e3c9bc6d9aae2994b7a34e263390ef1027765ac	93240				FR	Family Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	4
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	3	other		c0d5290571e6391ccd805f736d4c54854b840de5accd54ef7cb8dbe096cde9b5	97300				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	0	other		7395c92034ca621373a092fea61229505bded9ed8ce18c43d029300bce69025d	97190				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	2	other		a233c369ba0422507962caaba9e7e1ab3ffbdaa23975658abdbb9805a6f54e10	97122				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	144	other		7c4f8ed01f116539abdcc1683618ef9eacacfe7de2d87edd0ec0c39a85d82479	33000				FR	Student Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-24	FR	0	1		0	1330598	144	Mobile	iOS	17	other		b26775d2e380f075da6239c63a9e619a2d6d5f503e4a40e1c17b6e3fbdea70d5	97180				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	5
2414467927	2414458964	2414464774	2020-09-24	FR	0	1		0	1330598	162	Mobile	iOS	29	other		32ab395d39697fcf5523f5c52d326827a541d460b2e258490315c91d7b911aab	97111				FR	Family Monthly	PAID	1498631150	[2414452643]	NLRD51967583	8718857999249					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	199	other		c133de4a42f0737ab97292d85f5675433fc0b425752af3d12ce2b998409c34e1	97231				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	1	other		174bde7d6001c82a09c9594303bb111d4fe01e7e54582239a8a2839c3dbd47d8	94000				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	0	other		199ae850c59521be3165a06aff4d4042c823ac6282265b7a21f3016ef19d8403	94800				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	6
2423070691	2447213212	2447221113	2020-09-23	FR	0	1		0	1330598	198	Mobile	iOS	67	other		035c4ca83a6a6b9a5e4ae87c3549e507f9428f224f561f643c02e128c8b49053	97122				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	1	other		feeb04cff34aaa2344461dc0e9d675a0520f0fc26007c62e1b53bf178dd61106	59100				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	44	other		f62f8f8365c857564a7aee997cd80fe93ad3c52f261e0c2ec0f022df0a2475fa	97180				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	199	other		7722c8d5f43f282f36738730be27a913753ac8fade3786e44fcb64f67712a131	34080				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	199	other		2d94e6233e772a1b62d78a75f83839a39a779ea8b1f9e22a418b68143f854d6e	97180				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	CA	0	1		0	1330598	198	Mobile	iOS	199	other		1701e47fecbad5c04305f17973e73c3a6fe6b382ef86f2529e4c9f891524c3cb	J1H 3Z7				CA	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	5
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	143	other		fc35f1fbad4b566dc3de24fdbe212fc1c2cbcb6c7e52a222bd7a330f3a7f0a9e	97139				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	5
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	176	other		3b77e1ef1e20044fc9a7e5ecea3af731eed61f85d229ace584195d4fe2bfe459	97160				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-24	FR	0	1		0	1330598	198	Mobile	iOS	187	other		66bef24f18e72beacdbee9350928b11754f24cd5adf522235a87547cf8403f99	97232				FR	Family Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
