label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream	youtube_channel_id	video_id	youtube_claimed_status	subscribed_status	asset_type	discovery_flag
2512423456	2855611457	2855821506	2020-09-30	FR	1	0		0	99268	193															[2426599648]	NLRD51962634	8720205159182													
2423070691	2447213212	2447221113	2020-09-30	FR	0	1		0	99268	198	MOBILE		145	ALBUM	B08528V7DK	amzn1.account.AEDC62TYE2OZIUN3GWJEIB3TAMGQ	91150					90 day free trial		B0851VBR4G	[2426599648]	NLRD51966121	8720205102201			false										
2423070691	2447213212	2447221113	2020-09-30	FR	0	11		0	99268	198	MOBILE		198	ALBUM	B08528V7DK	amzn1.account.AEDC62TYE2OZIUN3GWJEIB3TAMGQ	91150					90 day free trial		B0851VBR4G	[2426599648]	NLRD51966121	8720205102201			false										
2249090289	2766838698	2582300247	2020-09-30	FR	0	1		0	99268	201	MOBILE		63	ALBUM	B089PYZBQ9	amzn1.account.AG64VCNP6YDQZG64T6DDZGC2D72A	75013					Individual All Devices Monthly		B089P2KSVW	[2766838692]	NLRD51962028	8720205159373			false										
2529726926	2786988551	2787064605	2020-09-30	FR	0	1		0	99268	217	MOBILE		217	ALBUM	B08B6ZLP1W	amzn1.account.AH5GOTR6PPU6GPSSB2I5ENRXYDZQ	92160					Individual All Devices Monthly		B08B6DNSJV	[2529719021]	NLRD51962438	8720205159601			true										
2529726926	2786988551	2787064605	2020-09-30	FR	0	1		0	99268	217	MOBILE		217	ALBUM	B08B6ZLP1W	amzn1.account.AG7IGHJN6AVQHFTPKNVVPMSOWBEQ						Individual All Devices Monthly		B08B6DNSJV	[2529719021]	NLRD51962438	8720205159601			true										
2529726926	2786988551	2787057984	2020-09-30	FR	0	1		0	99268	184	MOBILE		184	ALBUM	B08B6ZLP1W	amzn1.account.AH5GOTR6PPU6GPSSB2I5ENRXYDZQ	92160					Individual All Devices Monthly		B08B6F6KZ1	[2529719021]	NLRD51962440	8720205159601			true										
2529726926	2786988551	2787057984	2020-09-30	FR	0	1		0	99268	184	MOBILE		184	ALBUM	B08B6ZLP1W	amzn1.account.AG7IGHJN6AVQHFTPKNVVPMSOWBEQ						Individual All Devices Monthly		B08B6F6KZ1	[2529719021]	NLRD51962440	8720205159601			true										
2529726926	2786988551	2787057984	2020-09-30	FR	0	1		0	99268	184	MOBILE		37	ALBUM	B08B6ZLP1W	amzn1.account.AE42MN32XGGFE5UYKUUV5GME3HNQ	91330					Individual All Devices Monthly		B08B6F6KZ1	[2529719021]	NLRD51962440	8720205159601			false										
2529726926	2786988551	2787057984	2020-09-30	FR	0	1		0	99268	184	MOBILE		184	ALBUM	B08B6ZLP1W	amzn1.account.AE42MN32XGGFE5UYKUUV5GME3HNQ	91330					Individual All Devices Monthly		B08B6F6KZ1	[2529719021]	NLRD51962440	8720205159601			false										
