label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2249090289	2249011626	2249031587	2020-09-25	FR	0	1		0	746109	180			3			7ed49d9e2b3994cdf573e16a4ef0f961e560fab724bb962817925d85e4d37c0b	FR-75	male		23-27	FR	premium	paid	6JNC7eCjvojnaw6wWI6qJ3	[2249017695]	NLRD51967188	8718857998709							
2338665258	2338663983	2338685638	2020-09-25	CA	0	1		0	746109	234			1			5348b36534f2cda235f9167f28139e385a2506171547f58ea54fd6680117116f	CA-ON	male		23-27	CA	premium	paid	480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164							
2338665258	2338663983	2338685638	2020-09-25	FR	0	1		0	746109	234			27			f58a4d3f9e55b3cfe0b01ffde701d269e409fd22f463a261cbb270bfaa094467	FR-75	male		35-44	FR	premium	paid	480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164							
2338665258	2338663983	2338685638	2020-09-25	FR	0	1		0	746109	234			1			f58a4d3f9e55b3cfe0b01ffde701d269e409fd22f463a261cbb270bfaa094467	FR-75	male		35-44	FR	premium	paid	480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164							
2338665258	2338663983	2338685638	2020-09-25	CA	0	1		0	746109	234			14			5348b36534f2cda235f9167f28139e385a2506171547f58ea54fd6680117116f	CA-ON	male		23-27	CA	premium	paid	480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			4			4a7be3dac27e722f9f423a3ef4afd811a7aebf92a9f80589e71ecaad04753951	FR-75	female		23-27	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			0			954e3448a2b513122b1917fc33d7ad705a5fc6e614a89a9aee3531e0b78b5581	FR-93	female		18-22	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			2			20537997c77b868e5bd82b5e20436aca2b2b377fbd71007841f8595bdb6d258d	FR-75	male		35-44	FR	free	ad	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			20			4cf73590703c85840cb86ff2b23787b95fa1fc7000d221a2422ab13e3d5a6802	FR-75	male		18-22	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	ZZ	0	1		0	746109	144			15			22b79200f7bc60cae63b7d4ca6aeaec055388069f6da0ad8c1f7b155c8f77f67	Unknown	female		23-27	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			4			af30d0b1b280b5dcfee5b47aba9f60132d6e3249476e136157122111cad851f2	FR-93	female		23-27	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			2			954e3448a2b513122b1917fc33d7ad705a5fc6e614a89a9aee3531e0b78b5581	FR-93	female		18-22	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			0			24099d1b679fd6260ed7ab4854f33d6131598cb9333a631501a014432c348e19	FR-75	female		18-22	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			0			360e651d8323d897fdc7579338e842c3010ae6e051e261c035671d1409fefe3d	Unknown	male		28-34	FR	free	ad	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			8			7a74059bdc647a9302bec3ffc940eef13a9abb77ad4c5df3a144dd4c0b681a74	FR-93	female		18-22	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	ZZ	0	1		0	746109	144			1			87d161bb965016851270e42ab252cc4fc098cc453677456fbeba9505c142acae	FR-75	female		28-34	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			8			774a784ae59767854558a6e461a43b867b386388699dbf1e150153b2e9dd6b4a	FR-75	male		28-34	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			0			0d4e742c7c0c8ca94badf068970888b19f91c6bb490d9caf0929def347582404	FR-77	male		23-27	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
2249090289	2410293968	2410317601	2020-09-25	FR	0	1		0	746109	144			6			774a784ae59767854558a6e461a43b867b386388699dbf1e150153b2e9dd6b4a	FR-75	male		28-34	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256							
