label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream	youtube_channel_id	video_id	youtube_claimed_status	subscribed_status	asset_type	discovery_flag
2512423456	2898651142	2578106190	2020-09-28	FR	0	1		0	2100357	211	desktop	Web	211	album_api		510716fb6e61c2f738d8f3df7869001196527a06		M	1993						[2426599648]	NLRD51962021	8720205159335			false										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	desktop	Web	219	user_api		7d77fc1006e4f99a4e57aad2d34c4d0b250e1c54		F	2000						[2817261071]	NLRD51962029	8720205150394			false										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	mobile	Android	219	notification_playlist	8129747982	350516fe219c9db822d852828ef71ddb3fb349f0		M							[2817261071]	NLRD51962029	8720205150394			false										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	desktop	other	219	smarttracklist_page		4fd4df200b14284dad71ef34029a362665f97178		M	1989						[2817261071]	NLRD51962029	8720205150394			false										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	mobile	iOS	219	profile_top		66e5df8492057aa085662f518856b5c1aa17e866		M	1998						[2817261071]	NLRD51962029	8720205150394			true										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	mobile	Android	219	track_mix_30s		1c260fbb6fa781f475a0e8c104790c8eba4729db		M	2000						[2817261071]	NLRD51962029	8720205150394			false										
2817261074	2817261075	2817261557	2020-09-28	FR	0	1		0	2100357	219	mobile	iOS	219	unknown		bb71a167447eaa6a68be275068af9587d6ee9776		M	1995						[2817261071]	NLRD51962029	8720205150394			false										
2529726926	2820440130	2820440149	2020-09-28	DE	0	2		0	2100357	225	mobile	iOS	225	track_mix_30s		9f658bf7c5325c408dd43acf6df0f827643321b3		M							[2525493555]	NLRD51962030	8720205150400			false										
2249090289	2937463810	2937463827	2020-09-28	FR	0	1		0	2100357	221	tablet	iOS	221	profile_top		61de79d9b4398805f16f49806ad4599957f69efb		M	1936						[2505811685]	NLRD51962048	8720205150585			false										
2249090289	2786860264	2786871326	2020-09-28	FR	0	1		0	2100357	185	desktop	Web	185	playlist_api	7751346502	68de8e692eb5878bb9d3e7bd61bff0de7e6e3741		M	1995						[2786805131, 2786828965]	NLRD51962050	8720205159243			false										
