label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2512423456	2898651142	2578106190	2020-09-26	FR	0	1		0	2100357	211	mobile	iOS	40	profile_top		0524af84a8859ddd2853f3664fdfe8045faf2b85		M	2003						[2426599648]	NLRD51962021	8720205159335			true				
2512423456	2578101530	2578106190	2020-09-26	FR	0	1		0	2100357	211	desktop	Web	211	playlist_api	372448955	ff267270764caf20a0f52b537d7d67594e751daa		M	1995						[2426599648]	NLRD51962021	8720205102744			false				
2512423456	2898651142	2578106190	2020-09-26	FR	0	1		0	2100357	211	mobile	iOS	211	profile_top		0524af84a8859ddd2853f3664fdfe8045faf2b85		M	2003						[2426599648]	NLRD51962021	8720205159335			true				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	iOS	219	unknown		1ce95eeffc678b82322b34a63de14030468b374c		M	1993						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	219	profile_playlists	8164392542	a42ba84c27dedc85b7025d035b6b17d504fd2121		M	2002						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	208	track_mix_30s		8795ca06fb173dac5e6d451667d817a10f0e0d06		M	2004						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	iOS	219	unknown		b438ce57b1641d0710f2fbc64fe742c42d5fb20a		M	2000						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	219	track_mix_30s		8795ca06fb173dac5e6d451667d817a10f0e0d06		M	2004						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	219	recently_played_playlist	2633143184	4d24bcae2a3cb334f5877581641181ce1e520b48		M							[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	175	recently_played_playlist	7658544842	7f2d5788ec81d3faf65d2539ec27e470a00138da		M	2004						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	iOS	56	unknown		f35d7f0c7d707b0b349e616f17401d8c3f3eec6b		M	1990						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	Android	219	recently_played_playlist	7658544842	7f2d5788ec81d3faf65d2539ec27e470a00138da		M	2004						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-26	FR	0	1		0	2100357	219	mobile	iOS	219	profile_top		66e5df8492057aa085662f518856b5c1aa17e866		M	1998						[2817261071]	NLRD51962029	8720205150394			true				
2817261074	2817261075	2817261557	2020-09-26	CI	0	1		0	2100357	219	desktop	Web	219	smarttracklist_page		e5711116fceb52f162c3740617de3b1bec00c4a0		M							[2817261071]	NLRD51962029	8720205150394			false				
2529726926	2820440130	2820440149	2020-09-26	FR	0	1		0	2100357	225	desktop	Web	225	artist_smartradio		1c94a11f50eac91361c8cca67bd284a017e78c12		M	2003						[2525493555]	NLRD51962030	8720205150400			false				
2529726926	2820440130	2820440149	2020-09-26	FR	0	1		0	2100357	225	mobile	iOS	225	profile_top		1e166ef965cd866f13080229c65e5a3b1d42f854		M	1999						[2525493555]	NLRD51962030	8720205150400			true				
2249090289	2937463810	2937463827	2020-09-26	FR	0	1		0	2100357	221	mobile	Android	221	recently_played_playlist	8105384282	f67f1a48a796237ee35cdd8c72457003827f7437		M	2003						[2505811685]	NLRD51962048	8720205150585			false				
3030208542	3030208547	3030209049	2020-09-26	FR	0	1		0	2100357	65	desktop	Web	65	playlist_api	5347834782	d98bfdf3a6854f3020b399ecc6dab0ba1cf52825		M	2001						[3030208429]	NLRD51962059	8720205150691			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	other	63	search_track		32d79aa5816dfda63987ebe0d757513be8b40a88		M	1980						[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	Web	0	track_api		f1cf3bd2fa83eff0f6f50dd56da7318379907f38		M							[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	PT	0	1		0	2100357	63	mobile	Android	63	profile_playlists	8168951162	679e828fcc00341145173a427adb242534f53075		M							[2941419514]	NLRD51962066	8720205150769			true				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	Web	32	search_playlist	8074526602	17497b2019bd443dd9f4dcc01596d350415e96be		F	1976						[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	other	63	up_next_artist		59e9354c875183ea2f2a06098157309f8329e7bc		M							[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	Web	63	playlist_api	7877166582	bdc3b9d6b060e21670ef460fd9c4a4128bee09b7		F	2002						[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	3		0	2100357	63	mobile	iOS	63	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962066	8720205150769			true				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	desktop	other	63	up_next_artist		e7a68b94f50a2e5e45bbdc0a33cf06458d5f3201		M	2005						[2941419514]	NLRD51962066	8720205150769			false				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	mobile	iOS	58	history_page		0f241507b6b4484161e67b2e6f01cd3d87bcc7de		M	2002						[2941419514]	NLRD51962066	8720205150769			true				
3008151094	3038494177	3038494380	2020-09-26	FR	0	1		0	2100357	63	mobile	iOS	63	profile_top		43b4d523f52aa727818b6ce839fa921dd3c25aa7		M	2000						[2941419514]	NLRD51962066	8720205150769			true				
3008151094	3038494177	3038494380	2020-09-26	FR	0	5		0	2100357	63	desktop	Web	63	search_playlist	8074526602	17497b2019bd443dd9f4dcc01596d350415e96be		F	1976						[2941419514]	NLRD51962066	8720205150769			false				
2249090289	2941461052	2941461068	2020-09-26	FR	0	2		0	2100357	59	mobile	Android	59	cached_content		7203cd594058619107d8f8ff1696cfe6e9a0caa6		M	2001						[2941419514]	NLRD51962079	8720205150899			false				
2249090289	2941461052	2941461068	2020-09-26	FR	0	1		0	2100357	59	desktop	Web	59	artist_discography		c06244bea4aecbd23a43742ff72ba85f9c8ba3b3		M	2002						[2941419514]	NLRD51962079	8720205150899			false				
2249090289	2941461052	2941461068	2020-09-26	FR	0	1		0	2100357	59	desktop	Web	51	user_api		e4f608111b2939da2aae36cc1676b6ae59c0c6f7		M	1972						[2941419514]	NLRD51962079	8720205150899			false				
2249090289	2941461052	2941461068	2020-09-26	PT	0	1		0	2100357	59	mobile	Android	59	profile_playlists	8168951162	679e828fcc00341145173a427adb242534f53075		M							[2941419514]	NLRD51962079	8720205150899			true				
2249090289	2941461052	2941461068	2020-09-26	FR	0	5		0	2100357	59	mobile	iOS	59	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962079	8720205150899			true				
2249090289	2941419517	2941419589	2020-09-26	PT	0	1		0	2100357	60	mobile	Android	59	profile_playlists	8168951162	679e828fcc00341145173a427adb242534f53075		M							[2941419514]	NLRD51962080	8720205150905			true				
2249090289	2941419517	2941419589	2020-09-26	FR	0	5		0	2100357	60	mobile	iOS	60	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962080	8720205150905			true				
2249090289	2941437847	2941437868	2020-09-26	FR	0	4		0	2100357	59	mobile	iOS	59	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962081	8720205150912			true				
2249090289	2941437847	2941437868	2020-09-26	FR	0	1		0	2100357	59	desktop	Web	46	unknown		f1cf3bd2fa83eff0f6f50dd56da7318379907f38		M							[2941419514]	NLRD51962081	8720205150912			false				
2249090289	2941437847	2941437868	2020-09-26	FR	0	1		0	2100357	59	mobile	iOS	55	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962081	8720205150912			true				
2249090289	2941437847	2941437868	2020-09-26	PT	0	1		0	2100357	59	mobile	Android	59	profile_playlists	8168951162	679e828fcc00341145173a427adb242534f53075		M							[2941419514]	NLRD51962081	8720205150912			true				
2249090289	2941437847	2941437868	2020-09-26	FR	0	1		0	2100357	59	mobile	iOS	47	profile_playlists	8084414022	50ad9a0ad3d70cfd922f0d5903d32ece576f3262		M	2002						[2941419514]	NLRD51962081	8720205150912			true				
2249090289	2941467533	2941467556	2020-09-26	PT	0	1		0	2100357	59	mobile	Android	55	profile_playlists	8168951162	679e828fcc00341145173a427adb242534f53075		M							[2941419514]	NLRD51962082	8720205150929			true				
