label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream	youtube_channel_id	video_id	youtube_claimed_status	subscribed_status	asset_type	discovery_flag
2512423456	2898651142	2578106190	2020-09-27	GB	0	1		0	2100357	211	mobile	iOS	211	playlist_radio	8167423242	9a6e8a30e9c8a1541033f92bda79744f0ef0a4e6		F	2001						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	211	playlist_page	3485307442	73dbb9a2a7232c74be82711d2d640aba6706cfc0		M	2000						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	Android	211	playlist_page	6224283964	ecc9974ed9f6b10b877494c0591d2be001d8ef56		F	2006						[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	Android	211	playlist_page	3012530686	f735628982e03175ed8d088b490ab6f4b73cab73		M	2000						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	desktop	other	211	playlist_page	2695312088	ee9d657dbc431eb1513ce1a618b39e7ab62d8e44		M	2002						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	mobile	iOS	208	playlist_page	4930022424	4e3b41c965ccf10ac3a751d046a6f12a61176e9b		M	1972						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	2		0	2100357	211	mobile	iOS	211	playlist_page	664350307	040babdb54c1addc3e8814276d95703dde692c47		M	1995						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2898651142	2578106190	2020-09-27	GB	0	1		0	2100357	211	tablet	Android	63	playlist_page	8116129562	401fa61fba8524041091e888312929c2244ddab5		M	2004						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	211	playlist_page	5671520482	fac09eb4cc7e81f931d99e53bc0f6c1dabcef07f		F							[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	211	playlist_page	446703705	b656de72c5e1974011d9fd2c4d1cfc6c18da1860		M							[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	tablet	Android	211	playlist_page	3693754622	e99aedc5ae6661a20329d24335ed2a2673221372		M	1999						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	202	playlist_page	4854986728	64dcaa030a71ede2ffa6e1adb3fc66f67f2f1ee4		M							[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	Android	202	playlist_page	7469867704	b0583c353a237efc2603cad1cae7957ade6021e4		M	1998						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	Android	211	playlist_page	3534061746	55b51e53fc045ee4315496e94bd9e036e0fe0c20		M	1998						[2426599648]	NLRD51962021	8720205102744			false										
2512423456	2898651142	2578106190	2020-09-27	FR	0	3		0	2100357	211	mobile	iOS	211	playlist_page	476263683	f183dca6e9f766174d7721ca719ec401ff1a6b56		M	1994						[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2898651142	2578106190	2020-09-27	GB	0	1		0	2100357	211	tablet	Android	211	playlist_page	8116129562	401fa61fba8524041091e888312929c2244ddab5		M	2004						[2426599648]	NLRD51962021	8720205159335			false										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	92	playlist_page	476263683	f183dca6e9f766174d7721ca719ec401ff1a6b56		M	1994						[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	mobile	iOS	139	playlist_page	4930022424	4e3b41c965ccf10ac3a751d046a6f12a61176e9b		M	1972						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	desktop	Web	211	playlist_api	7194299404	d24d8dea04f19d29048053e7583789761ad9d257		M	1984						[2426599648]	NLRD51962021	8720205102744			false										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	206	playlist_page	380243875	c090af6f108e95c526906bb78b53f8156144b3b9		M	1973						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2898651142	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	211	playlist_page	4854986728	64dcaa030a71ede2ffa6e1adb3fc66f67f2f1ee4		M							[2426599648]	NLRD51962021	8720205159335			true										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	tablet	Android	56	playlist_page	3693754622	e99aedc5ae6661a20329d24335ed2a2673221372		M	1999						[2426599648]	NLRD51962021	8720205102744			false										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	mobile	Android	211	playlist_page	7486863384	653cb5d630931645c015e46223eb609f5a344e77		M	2000						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2578101530	2578106190	2020-09-27	GB	0	1		0	2100357	211	tablet	Android	211	playlist_page	5338482346	c9e22c9fab03b21deea529c819777c0a7400a9d5		M	1931						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2578101530	2578106190	2020-09-27	FR	0	2		0	2100357	211	mobile	iOS	211	playlist_page	4980915768	97fe6de428854f6ff53c107fbcab44baae9ca7cf		M	2000						[2426599648]	NLRD51962021	8720205102744			true										
2512423456	2578101530	2578106190	2020-09-27	FR	0	1		0	2100357	211	mobile	iOS	211	playlist_page	7616885942	b3c17cc1be352cef27cd6558d9e750494531a859		M	2005						[2426599648]	NLRD51962021	8720205102744			true										
