label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream	youtube_channel_id	video_id	youtube_claimed_status	subscribed_status	asset_type	discovery_flag
2249090289	2249011626	2249031587	2020-10-01	FR	0	1		0	746109	180			3			2e55007eace377ad3e2146760f0a7779cc0dd41444850c9df17d8453a2f9d99b	FR-91	male		23-27	FR	free	ad	6JNC7eCjvojnaw6wWI6qJ3	[2249017695]	NLRD51967188	8718857998709													true
2249090289	2249011626	2249031587	2020-10-01	ZZ	0	1		0	746109	180			0			cf8ecbc756d9603925fed10c90b21d26a554cf06aedfb0f5ae04c5f57cbcf8c8	Unknown	male		0-17	FR	premium	paid	6JNC7eCjvojnaw6wWI6qJ3	[2249017695]	NLRD51967188	8718857998709													false
2249090289	2249011626	2249031587	2020-10-01	ZZ	0	1		0	746109	180			1			cf8ecbc756d9603925fed10c90b21d26a554cf06aedfb0f5ae04c5f57cbcf8c8	Unknown	male		0-17	FR	premium	paid	6JNC7eCjvojnaw6wWI6qJ3	[2249017695]	NLRD51967188	8718857998709													false
2338665258	2338663983	2338685638	2020-10-01	FR	0	1		0	746109	234			1			34dc022c3cd13fc6c3b78c93074e4638da20c752a7e56eb1ee9771aafb3dee60	FR-75	male		35-44	FR	premium	paid	480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164													false
2338665258	2338663983	2338685638	2020-10-01	DE	0	1		0	746109	234			11			6bc01e3010113f7e8db65c2732430dc4e2ba4d1a41955666323d8b9076791a14								480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164													false
2338665258	2338663983	2338685638	2020-10-01	US	0	1		0	746109	234			18			a73acfe1e95d59f6156a12325be9e35a700aac2aea1dd23f62bfa0d7109ea36a								480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164													true
2338665258	2338663983	2338685638	2020-10-01	FR	0	1		0	746109	234			21			ef7fe25ac571eedfc2f1cfe2381700692a1a1bd1cb349f52552add4f562e883f								480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164													false
2338665258	2338663983	2338685638	2020-10-01	FR	0	1		0	746109	234			30			ef7fe25ac571eedfc2f1cfe2381700692a1a1bd1cb349f52552add4f562e883f								480rYnR20KUNifetMVCCih	[2338664331, 2338670397]	NLRD51967185	8718857999164													false
2249090289	2410293968	2410317601	2020-10-01	FR	0	1		0	746109	144			1			57581e7a5de465c6cf4025381151582e71d8da906eb35c24721e081662ce6b90	Unknown	female		35-44	FR	premium	paid	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256													false
2249090289	2410293968	2410317601	2020-10-01	FR	0	1		0	746109	144			14			60e42d18fe5f1fda41cef6645e22f0682124f1280b79ea221721835edabd5923	FR-17	male		23-27	FR	free	ad	4yChqsKBPtG8ghHGFDPMqt	[2410315538]	NLRD51967585	8718857999256													false
