label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2338665258	2451174285	2451181979	2020-09-26	US	1	0		0	1330598	229											US			1500718116	[2451172667]	NLRD51966140	8720205102188							
2529726926	2786988551	2787056397	2020-09-26	FR	1	0		0	1330598	200											FR			1518613285	[2529719021]	NLRD51962439	8720205159601							
2529726926	2820440130	2820440149	2020-09-26	CA	1	0		0	1330598	225											CA			1520165843	[2525493555]	NLRD51962030	8720205150400							
2529726926	2820440130	2820440149	2020-09-26	BE	1	0		0	1330598	225											BE			1520165843	[2525493555]	NLRD51962030	8720205150400							
2249090289	2410293968	2410317601	2020-09-26	FR	0	1		0	1330598	144	Mobile	iOS	144	other		430f9aa40e889f4b9c24d7bfde8f6027caa07e985da0e7933874ff85d465c9ae	97122				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-26	FR	0	1		0	1330598	144	Other	Sonos	144	other		480ea8ca439cd8dae2a4cac2df1d742dfbc42aaa894ca24db78cc2b18f400d30	97133				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-26	FR	0	1		0	1330598	144	Mobile	iOS	144	other		80c7fdb16f1657536ae02d4d07351a89b8856693f3eef1ebe5ded60a753c0765	97170				FR	Student Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2249090289	2410293968	2410317601	2020-09-26	FR	0	1		0	1330598	144	Mobile	iOS	11	other		a8950954527c682fd39a0155e2687e1a1db4942b7867be0a68908172c3a9c51f	97114				FR	Individual Monthly	PAID	1498606628	[2410315538]	NLRD51967585	8718857999256					0	0	0
2414467927	2414458964	2414464774	2020-09-26	FR	0	1		0	1330598	162	Mobile	iOS	2	other		51d19cbb8e883fc7754853cf58050deab41abeacdfdf323fef4e7b3edbe2f582	97139				FR	Individual Monthly	PAID	1498631150	[2414452643]	NLRD51967583	8718857999249					0	0	0
2489685410	2429833467	2429883103	2020-09-26	FR	0	1		0	1330598	91	Mobile	iOS	91	other		45c1636fa39394f2ceac7cb5e95562519eeb789dc179c2fbdd9648c1fce0e572	78320				FR	Individual Monthly	PAID	1499342705	[2429832459]	NLRD51967191	8720205102003					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		a18403107935e115bbf94e69f85778b413873fb45752a0fa230f27615d1d4e36	77350				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		362f6281fae37a5224b14226e88c323cd7d88fd53202c97675ea68ef244f28d9	91160				FR	Individual Monthly	Gratis Trial	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		865092db69c9dc4ecbf9a8d053efeddff91dfbee2743f94c17b79d7a2edd3318	94120				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		6c4cc3535f7f8943128e5e6e414a0d224cfe1c2752c27b545819f0705c11ce99	97180				FR	Individual Introductory	OFFER	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	1	other		6509af0fba8e29a8893933590ca34fba1a8312222719255ccd9c0b0914dc2d4a	97190				FR	Student Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		5c59f51b34b7877344506af40e95acc1396463bc6d26a7e8baccd22528780418	97129				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	199	other		a1ba4c7af6347f9855f1db52071635eb4bcbe2dcda4207b52b85b9f5f045c5c4	94500				FR	Individual Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Mobile	iOS	3	other		ae21a3e9768d82ac27c86db9acf76cab473905e85303d47ade0eb5b99320a2ff	97139				FR	Family Monthly	PAID	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
2423070691	2447213212	2447221113	2020-09-26	FR	0	1		0	1330598	198	Other	Sonos	174	other		5f64be2275b96fb4ddfd029ace6824ebfdaa1e04f7bb2315caa016d0a6ddfe03	95800				FR	Individual Monthly	Gratis Trial	1500391139	[2426599648]	NLRD51966121	8720205102201					0	0	0
