label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2489685410	2919493567	2919514406	2020-09-22	FR	0	1		0	99268	143	MOBILE		143	USER_PLAYLIST	542d1b8b-4ffc-4a6e-9373-4d717c8bb484	amzn1.account.AE2F63ZFWUS37AX6VOP2XWKFHZTQ						Family All Devices Monthly		B08DH8Z4QW	[2429832459]	NLRD51962383	8720205159328			true				
2489685410	2429833467	2429936790	2020-09-22	FR	0	1		0	99268	116	MOBILE		116	USER_PLAYLIST	542d1b8b-4ffc-4a6e-9373-4d717c8bb484	amzn1.account.AE2F63ZFWUS37AX6VOP2XWKFHZTQ						Family All Devices Monthly		B084T5YXXC	[2429832459]	NLRD51967550	8720205102003			true				
2489685410	2429833467	2429939001	2020-09-22	FR	0	2		0	99268	125	MOBILE		125	USER_PLAYLIST	542d1b8b-4ffc-4a6e-9373-4d717c8bb484	amzn1.account.AE2F63ZFWUS37AX6VOP2XWKFHZTQ						Family All Devices Monthly		B084T62YVR	[2429832459]	NLRD51967551	8720205102003			true				
2529726926	2820440130	2820440149	2020-09-22	GB	0	1		0	99268	225	MOBILE		225	SONGS		amzn1.account.AFAABBERTDBGYEMC5JZSG4DWTQAA	LE5 1					90 day free trial (Hi Res)		B08BPBXVLQ	[2525493555]	NLRD51962030	8720205150400			false				
2489685410	2489679231	2489736268	2020-09-22	FR	0	1		0	99268	160	MOBILE		145	PERSONALIZE_PLAYLIST		amzn1.account.AEK5KW2BJWI7ZKNTWVLGLHW6AVSQ	78260					Family All Devices Monthly		B085LLR1VY	[2489676855]	NLRD51966170	8720205102348			false				
2338665258	2451174285	2451225608	2020-09-22	FR	0	1		0	99268	368	MOBILE		57	USER_PLAYLIST	aec54a41-0bd5-4249-aae4-febbfcf4e7b6	amzn1.account.AFQRIPUCUHGQMQRBE7MAFENQ3XSQ	64100					Individual All Devices Monthly		B08563NWHS	[2451172667]	NLRD51966149	8720205102188			false				
2937477334	2937477336	2937477406	2020-09-22	FR	0	1		0	99268	250	MOBILE		250	USER_PLAYLIST	aec54a41-0bd5-4249-aae4-febbfcf4e7b6	amzn1.account.AFQRIPUCUHGQMQRBE7MAFENQ3XSQ	64100					Individual All Devices Monthly		B08FHBBYWQ	[2338670397]	NLRD51962077	8720205150875			false				
2937477334	2937477336	2937477406	2020-09-22	FR	1	0		0	99268	250															[2338670397]	NLRD51962077	8720205150875							
2249090289	2513761408	2513772536	2020-09-22	US	0	1		0	99268	181	ALEXA		59	ARTIST	B085TNR6HG	amzn1.account.AHQZVBNB2OLTVZ6GHWSMLW53QNXQ	93444					Alexa-Single Device-only Monthly		B085TNCWZM	[2513753166]	NLRD51966180	8720205102430			false				
2338665258	3052847651	3052909954	2020-09-22	DE	0	1		0	99268	178	MOBILE		40	ALBUM	B08JPM41WB	amzn1.account.AEWQF6HRDZ6XHJ3WDRJXZWFOHACQ	36041					Individual All Devices Monthly		B08JPRPC2W	[3052845398]	NLRD51962856	8720205159212			false				
