label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream
2512423456	2898651142	2578106190	2020-09-25	FR	0	1		0	2100357	211	mobile	iOS	211	profile_top		0524af84a8859ddd2853f3664fdfe8045faf2b85		M	2003						[2426599648]	NLRD51962021	8720205159335			true				
2512423456	2898651142	2578106190	2020-09-25	FR	0	1		0	2100357	211	tablet	Android	211	recently_played_playlist	7741294742	6ef3ff7f13779ef18c1cfd098f572e14cace51fb		M	1998						[2426599648]	NLRD51962021	8720205159335			false				
2512423456	2898651142	2578106190	2020-09-25	FR	0	1		0	2100357	211	mobile	Android	211	profile_user_radio		01cabd3b98008063ed3b4998262fd38f1e6d2a5c		M							[2426599648]	NLRD51962021	8720205159335			false				
2512423456	2578101530	2578106190	2020-09-25	FR	0	1		0	2100357	211	mobile	Android	211	feed_user_radio		40e2b7b2070cde2e9731e2a1e28c7a18f71c7981		M	1996						[2426599648]	NLRD51962021	8720205102744			false				
2817261074	2817261075	2817261557	2020-09-25	BE	0	1		0	2100357	219	desktop	Web	219	smarttracklist_page		f2af907e4b4c41ce1de8736fae768e3d28a60e0b		M	1969						[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-25	FR	0	1		0	2100357	219	mobile	Android	190	recently_played_playlist	2633143184	4d24bcae2a3cb334f5877581641181ce1e520b48		M							[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-25	FR	0	1		0	2100357	219	mobile	iOS	219	profile_top		66e5df8492057aa085662f518856b5c1aa17e866		M	1998						[2817261071]	NLRD51962029	8720205150394			true				
2817261074	2817261075	2817261557	2020-09-25	FR	0	1		0	2100357	219	mobile	Android	219	recently_played_playlist	2633143184	4d24bcae2a3cb334f5877581641181ce1e520b48		M							[2817261071]	NLRD51962029	8720205150394			false				
2817261074	2817261075	2817261557	2020-09-25	FR	0	1		0	2100357	219	desktop	Web	175	album_api		c7fc06d50453a0eaacd3b99979a0e42f44409fa0		F	2000						[2817261071]	NLRD51962029	8720205150394			false				
2529726926	2820440130	2820440149	2020-09-25	BE	0	2		0	2100357	225	mobile	iOS	225	profile_albums		3db705c514e8b6f8fcfed9bb4e381f280723e77e		M							[2525493555]	NLRD51962030	8720205150400			true				
