label_id	product_id	asset_id	date	territory	number_of_downloads	number_of_streams	number_of_listeners	number_of_saves	reporting_organization_id	asset_duration	stream_device_type	stream_device_os	stream_length	stream_source	stream_source_uri	user_id	user_region	user_gender	user_birth_year	user_age_group	user_country	user_access_type	user_account_type	track_id	primary_artist_ids	isrc	upc	shuffle	repeat	cached	completion	apple_container_type	apple_container_sub_type	apple_source_of_stream	youtube_channel_id	video_id	youtube_claimed_status	subscribed_status	asset_type	discovery_flag
3030208542	3038479814	3038479903	2020-09-26	FR	0	1		0	99268	64	MOBILE		49	ALBUM	B08GS3HWWB	amzn1.account.AGSWPN67DZR4WDNMF2OJYIV3QYCA						90 day free trial		B08GSMZFTT	[3030208429]	NLRD51962067	8720205150776			true										
3030208542	3076384321	3076384376	2020-09-26	FR	0	2		0	99268	66	MOBILE		66	ALBUM	B08HR9VCK9	amzn1.account.AGSWPN67DZR4WDNMF2OJYIV3QYCA						90 day free trial		B08HR6FXZS	[3030208429]	NLRD51962075	8720205150851			true										
3030208542	3113128119	3113149341	2020-09-26	FR	0	1		0	99268	136	MOBILE		87	ALBUM	B08JPYZPBY	amzn1.account.AG3O2MJGFHS74B2CSJ26M4QBHCOA	93800					90 day free trial		B08JP8LZWP	[2941419514]	NLRD51962791	8720205159175			false										
3030208542	3113128119	3113149341	2020-09-26	FR	0	1		0	99268	136	MOBILE		136	ALBUM	B08JPYZPBY	amzn1.account.AG3O2MJGFHS74B2CSJ26M4QBHCOA	93800					90 day free trial		B08JP8LZWP	[2941419514]	NLRD51962791	8720205159175			false										
3030208542	3113128119	3113149341	2020-09-26	FR	0	2		0	99268	136	MOBILE		136	USER_PLAYLIST	ec5dc014-8915-4784-96ce-db8ac3b37176	amzn1.account.AGURHQMJX6HT4WE7UU2BEJHRAYPQ	78700					90 day free trial (Hi Res)		B08JP8LZWP	[2941419514]	NLRD51962791	8720205159175			true										
2512423456	2588892415	2588914813	2020-09-26	US	0	1		0	99268	208	ALEXA		208	SONGS		amzn1.account.AGIUPMYQZTQ2ZS5RQXOZTS4HC5CA						Individual All Devices Monthly		B086T2WPYQ	[2426599648]	NLRD51962884	8720205102829			false										
2512423456	2588892415	2588914813	2020-09-26	US	0	1		0	99268	208	ALEXA		45	SONGS		amzn1.account.AEQI75SZMOSP7AGLKPFDWGH4XXFQ	01982					Alexa-Single Device-only Monthly		B086T2WPYQ	[2426599648]	NLRD51962884	8720205102829			false										
2512423456	2696225233	2696232281	2020-09-26	FR	0	1		0	99268	199	ALEXA		72	ALBUM	B088KQJBM6	amzn1.account.AGPWQ4AOEMPR42CY7YP35ZD6WESQ	70170					Alexa-Single Device-only Monthly		B088GVHMCH	[2696216074]	NLRD51962976	8720205159700			false										
2512423456	2898651142	2898685042	2020-09-26	FR	0	1		0	99268	184	MOBILE		183	ALBUM	B08D3TJPD3	amzn1.account.AE5I64KETQV5BFMPFAFIKJANBE5Q	18200					Individual All Devices Monthly		B08D3PKX1Q	[2426599648]	NLRD51962376	8720205159335			true										
2512423456	2898651142	2898685042	2020-09-26	FR	0	1		0	99268	184	MOBILE		84	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3PKX1Q	[2426599648]	NLRD51962376	8720205159335			false										
2512423456	2898651142	2898685042	2020-09-26	FR	0	1		0	99268	184	MOBILE		183	SONGS		amzn1.account.AFHQ6OPOBPQ2Z5AJTX6QDFQJFH4Q	79400					Individual All Devices Monthly		B08D3PKX1Q	[2426599648]	NLRD51962376	8720205159335			true										
2512423456	2898651142	2898685042	2020-09-26	FR	0	1		0	99268	184	MOBILE		183	UNL_STATION_SEED		amzn1.account.AGMDOQO3YYLSVCLMRIVI23REVRJA	76600					Individual All Devices Monthly		B08D3PKX1Q	[2426599648]	NLRD51962376	8720205159335			false										
2512423456	2898651142	2898684132	2020-09-26	FR	0	1		0	99268	164	MOBILE		142	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false										
2512423456	2898651142	2898684132	2020-09-26	FR	0	1		0	99268	164	MOBILE		164	ALBUM	B08D3TJPD3	amzn1.account.AHTPTVZN2J6VZPKT3TJ4M5PSHQIA	93110					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			false										
2512423456	2898651142	2898684132	2020-09-26	FR	0	1		0	99268	164	MOBILE		164	ALBUM	B08D3TJPD3	amzn1.account.AE5I64KETQV5BFMPFAFIKJANBE5Q	18200					Individual All Devices Monthly		B08D3QNPJT	[2426599648]	NLRD51962371	8720205159335			true										
2512423456	2898651142	2898686324	2020-09-26	FR	0	1		0	99268	189	MOBILE		189	USER_PLAYLIST	913b2121-5b3a-4d81-9f49-d7ed65210080	amzn1.account.AGKCASHBCOBA4ZKKZ3CJSSIPCRUA	91140					Individual All Devices Monthly		B08D3QQLZT	[2426599648]	NLRD51962380	8720205159335			true										
2512423456	2898651142	2898684701	2020-09-26	FR	0	1		0	99268	216	MOBILE		215	ALBUM	B08D3TJPD3	amzn1.account.AE5I64KETQV5BFMPFAFIKJANBE5Q	18200					Individual All Devices Monthly		B08D3QS7XV	[2426599648]	NLRD51962375	8720205159335			true										
